"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 02 09:35:17 GMT 2025","Mon Jun 02 09:35:24 GMT 2025","6888","","SwiftRadioUITests","","","","Проверка статуса - ошибка для трека с радио",""
"passed","Mon Jun 02 09:33:40 GMT 2025","Mon Jun 02 09:34:01 GMT 2025","21068","","SwiftRadioUITests","","","","Проверка отображения алерта при нажатии на кнопку email",""
"passed","Mon Jun 02 09:34:48 GMT 2025","Mon Jun 02 09:35:00 GMT 2025","11809","","SwiftRadioUITests","","","","Проверка правильного отображения кнопки Now Playing в Navigation bar",""
"failed","Mon Jun 02 09:35:59 GMT 2025","Mon Jun 02 09:36:08 GMT 2025","9124","","SwiftRadioUITests","","","","Проверка статуса - стоп для трека с радио",""
"passed","Mon Jun 02 09:33:26 GMT 2025","Mon Jun 02 09:33:40 GMT 2025","13913","","SwiftRadioUITests","","","","Проверка корректного закрытия текущего экрана",""
"passed","Mon Jun 02 09:35:49 GMT 2025","Mon Jun 02 09:35:58 GMT 2025","9201","","SwiftRadioUITests","","","","Проверка статуса - пауза для трека с радио",""
"skipped","Mon Jun 02 09:34:21 GMT 2025","Mon Jun 02 09:34:48 GMT 2025","26834","","SwiftRadioUITests","","","","Проверка обработки Skip теста в отчете",""
"failed","Mon Jun 02 09:35:24 GMT 2025","Mon Jun 02 09:35:36 GMT 2025","12093","","SwiftRadioUITests","","","","Проверка открытия правильной станции по нажатию на кнопку Now Playing в NavBar",""
"failed","Mon Jun 02 09:32:13 GMT 2025","Mon Jun 02 09:32:51 GMT 2025","37541","","SwiftRadioUITests","","","","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку Website",""
"passed","Mon Jun 02 09:35:00 GMT 2025","Mon Jun 02 09:35:12 GMT 2025","11252","","SwiftRadioUITests","","","","Проверка отображения выбранной станции в кнопке Play",""
"failed","Mon Jun 02 09:35:12 GMT 2025","Mon Jun 02 09:35:17 GMT 2025","4745","","SwiftRadioUITests","","","","Проверка отображения всех элементов в ячейке",""
"passed","Mon Jun 02 09:35:36 GMT 2025","Mon Jun 02 09:35:49 GMT 2025","12476","","SwiftRadioUITests","","","","Проверка открытия правильной станции по нажатию на кнопку Play",""
"broken","Mon Jun 02 09:33:21 GMT 2025","Mon Jun 02 09:32:59 GMT 2025","-21784","","SwiftRadioUITests","","","","Проверка обработки краша приложения в отчете",""
"failed","Mon Jun 02 09:34:01 GMT 2025","Mon Jun 02 09:34:21 GMT 2025","19654","","SwiftRadioUITests","","","","Открытие ссылки - matthewfetcher.com","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку matthewfetcher.com"
"passed","Mon Jun 02 09:36:08 GMT 2025","Mon Jun 02 09:36:29 GMT 2025","20987","","SwiftRadioUITests","","","","Проверка отображение элементов на экране с информацией о станции, также корректную работу переходов по нажатию на кнопку назад(в Navigation bar) и ок на самом экране",""
