"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Dec 03 16:43:52 GMT 2024","Tue Dec 03 16:44:10 GMT 2024","17595","","SwiftRadioUITests","","","","Проверка обработки Skip теста в отчете",""
"passed","Tue Dec 03 16:44:39 GMT 2024","Tue Dec 03 16:44:48 GMT 2024","9348","","SwiftRadioUITests","","","","Проверка статуса - пауза для трека с радио",""
"passed","Tue Dec 03 16:42:59 GMT 2024","Tue Dec 03 16:43:14 GMT 2024","15111","","SwiftRadioUITests","","","","Проверка корректного закрытия текущего экрана",""
"passed","Tue Dec 03 16:44:10 GMT 2024","Tue Dec 03 16:44:22 GMT 2024","12004","","SwiftRadioUITests","","","","Проверка правильного отображения кнопки Now Playing в Navigation bar",""
"passed","Tue Dec 03 16:44:49 GMT 2024","Tue Dec 03 16:45:10 GMT 2024","21006","","SwiftRadioUITests","","","","Проверка отображение элементов на экране с информацией о станции, также корректную работу переходов по нажатию на кнопку назад(в Navigation bar) и ок на самом экране",""
"failed","","","","","SwiftRadioUITests","","","","testCrash()",""
"passed","Tue Dec 03 16:44:23 GMT 2024","Tue Dec 03 16:44:34 GMT 2024","11527","","SwiftRadioUITests","","","","Проверка отображения выбранной станции в кнопке Play",""
"failed","Tue Dec 03 16:44:34 GMT 2024","Tue Dec 03 16:44:39 GMT 2024","4576","","SwiftRadioUITests","","","","Проверка отображения всех элементов в ячейке",""
"passed","Tue Dec 03 16:43:14 GMT 2024","Tue Dec 03 16:43:29 GMT 2024","14627","","SwiftRadioUITests","","","","Проверка отображения алерта при нажатии на кнопку email",""
"failed","Tue Dec 03 16:43:29 GMT 2024","Tue Dec 03 16:43:52 GMT 2024","23118","","SwiftRadioUITests","","","","Открытие ссылки - matthewfetcher.com","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку matthewfetcher.com"
"failed","Tue Dec 03 16:41:41 GMT 2024","Tue Dec 03 16:42:20 GMT 2024","39525","","SwiftRadioUITests","","","","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку Website",""
