"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 26 09:57:35 GMT 2025","Mon May 26 09:57:47 GMT 2025","12091","","SwiftRadioUITests","","","","Проверка отображения выбранной станции в кнопке Play",""
"skipped","Mon May 26 09:56:44 GMT 2025","Mon May 26 09:57:15 GMT 2025","30371","","SwiftRadioUITests","","","","Проверка обработки Skip теста в отчете",""
"failed","Mon May 26 09:58:50 GMT 2025","Mon May 26 09:59:01 GMT 2025","11058","","SwiftRadioUITests","","","","Проверка статуса - стоп для трека с радио",""
"passed","Mon May 26 09:57:15 GMT 2025","Mon May 26 09:57:35 GMT 2025","20145","","SwiftRadioUITests","","","","Проверка правильного отображения кнопки Now Playing в Navigation bar",""
"failed","Mon May 26 09:54:20 GMT 2025","Mon May 26 09:55:10 GMT 2025","49451","","SwiftRadioUITests","","","","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку Website",""
"passed","Mon May 26 09:56:03 GMT 2025","Mon May 26 09:56:22 GMT 2025","18212","","SwiftRadioUITests","","","","Проверка отображения алерта при нажатии на кнопку email",""
"passed","Mon May 26 09:58:33 GMT 2025","Mon May 26 09:58:49 GMT 2025","16222","","SwiftRadioUITests","","","","Проверка статуса - пауза для трека с радио",""
"passed","Mon May 26 09:55:47 GMT 2025","Mon May 26 09:56:03 GMT 2025","16420","","SwiftRadioUITests","","","","Проверка корректного закрытия текущего экрана",""
"passed","Mon May 26 09:58:20 GMT 2025","Mon May 26 09:58:33 GMT 2025","12565","","SwiftRadioUITests","","","","Проверка открытия правильной станции по нажатию на кнопку Play",""
"passed","Mon May 26 09:59:01 GMT 2025","Mon May 26 09:59:24 GMT 2025","23175","","SwiftRadioUITests","","","","Проверка отображение элементов на экране с информацией о станции, также корректную работу переходов по нажатию на кнопку назад(в Navigation bar) и ок на самом экране",""
"failed","Mon May 26 09:57:48 GMT 2025","Mon May 26 09:57:53 GMT 2025","5456","","SwiftRadioUITests","","","","Проверка отображения всех элементов в ячейке",""
"failed","Mon May 26 09:56:22 GMT 2025","Mon May 26 09:56:44 GMT 2025","21930","","SwiftRadioUITests","","","","Открытие ссылки - matthewfetcher.com","Проверка отображения элементов на экране и переход на корректную ссылку при нажатии на кнопку matthewfetcher.com"
"failed","Mon May 26 09:58:02 GMT 2025","Mon May 26 09:58:20 GMT 2025","18299","","SwiftRadioUITests","","","","Проверка открытия правильной станции по нажатию на кнопку Now Playing в NavBar",""
"failed","","","","","SwiftRadioUITests","","","","testCrash()",""
"passed","Mon May 26 09:57:53 GMT 2025","Mon May 26 09:58:02 GMT 2025","8261","","SwiftRadioUITests","","","","Проверка статуса - ошибка для трека с радио",""
